seed,run_dir,tick,total_count,ancestry_count,ancestry_fraction,family_species_count
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3400,458,97,0.21179039301310043,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3500,488,96,0.19672131147540983,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3600,475,101,0.21263157894736842,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3700,469,112,0.23880597014925373,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3800,518,114,0.22007722007722008,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3900,508,124,0.2440944881889764,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4000,553,128,0.2314647377938517,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4100,540,134,0.24814814814814815,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4200,577,137,0.23743500866551126,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4300,560,134,0.2392857142857143,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4400,548,146,0.2664233576642336,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4500,598,153,0.25585284280936454,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4600,583,155,0.2658662092624357,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4700,621,157,0.2528180354267311,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4800,597,154,0.25795644891122277,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,4900,638,164,0.25705329153605017,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5000,619,166,0.2681744749596123,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5100,624,176,0.28205128205128205,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5200,669,179,0.26756352765321373,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5300,655,184,0.28091603053435116,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5400,710,192,0.2704225352112676,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5500,687,204,0.29694323144104806,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5600,747,217,0.29049531459170014,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5700,740,219,0.2959459459459459,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5800,746,228,0.30563002680965146,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,5900,769,231,0.30039011703511054,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,6000,743,233,0.3135935397039031,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,6100,796,239,0.30025125628140703,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,6200,768,244,0.3177083333333333,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,6300,815,250,0.3067484662576687,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,6400,800,250,0.3125,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,6500,822,250,0.30413625304136255,65
